COUNTY,HD_CODE,HD_NAME,CD_CODE,CD_NAME,PARTY,SYSDATE,COUNT(V.ID)
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Democrat,09/05/2018,11006
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Working Families Party of Oregon,09/05/2018,28
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Libertarian,09/05/2018,145
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Independent Party,09/05/2018,748
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Nonaffiliated,09/05/2018,4833
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Pacific Green,09/05/2018,114
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Republican,09/05/2018,7407
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Nonaffiliated,09/05/2018,672
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Working Families Party of Oregon,09/05/2018,6
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Constitution,09/05/2018,2
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Nonaffiliated,09/05/2018,6849
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Libertarian,09/05/2018,25
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Libertarian,09/05/2018,136
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Democrat,09/05/2018,1443
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Progressive,09/05/2018,2
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Other,09/05/2018,14
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Democrat,09/05/2018,11120
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Constitution,09/05/2018,4
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Progressive,09/05/2018,18
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Pacific Green,09/05/2018,60
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Progressive,09/05/2018,7
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Pacific Green,09/05/2018,8
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Working Families Party of Oregon,09/05/2018,63
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Other,09/05/2018,139
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Independent Party,09/05/2018,109
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Independent Party,09/05/2018,1327
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Republican,09/05/2018,2545
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Independent Party,08/02/2018,110
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Pacific Green,08/02/2018,117
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Libertarian,08/02/2018,133
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Nonaffiliated,08/02/2018,671
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Independent Party,08/02/2018,1320
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Nonaffiliated,08/02/2018,6788
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Republican,08/02/2018,500
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Constitution,08/02/2018,11
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Progressive,08/02/2018,8
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Independent Party,08/02/2018,753
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Other,08/02/2018,107
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Nonaffiliated,08/02/2018,4748
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Pacific Green,08/02/2018,60
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Democrat,08/02/2018,11020
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Pacific Green,08/02/2018,8
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Working Families Party of Oregon,08/02/2018,62
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Other,08/02/2018,14
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Progressive,08/02/2018,18
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Democrat,08/02/2018,1446
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Working Families Party of Oregon,08/02/2018,27
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Constitution,08/02/2018,2
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Working Families Party of Oregon,08/02/2018,6
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Libertarian,08/02/2018,147
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Other,08/02/2018,139
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Democrat,08/02/2018,11102
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Progressive,08/02/2018,2
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Libertarian,08/02/2018,23
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Constitution,08/02/2018,3
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Republican,08/02/2018,7418
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Republican,08/02/2018,2539
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Pacific Green,07/03/2018,56
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Progressive,07/03/2018,2
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Pacific Green,07/03/2018,8
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Independent Party,07/03/2018,756
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Independent Party,07/03/2018,1306
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Other,07/03/2018,108
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Republican,07/03/2018,492
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Nonaffiliated,07/03/2018,4721
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Constitution,07/03/2018,4
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Libertarian,07/03/2018,130
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Democrat,07/03/2018,1447
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Democrat,07/03/2018,11047
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Other,07/03/2018,141
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Working Families Party of Oregon,07/03/2018,27
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Libertarian,07/03/2018,147
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Constitution,07/03/2018,2
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Pacific Green,07/03/2018,118
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Nonaffiliated,07/03/2018,672
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Nonaffiliated,07/03/2018,6787
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Working Families Party of Oregon,07/03/2018,58
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Democrat,07/03/2018,11090
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Working Families Party of Oregon,07/03/2018,6
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Libertarian,07/03/2018,22
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Republican,07/03/2018,7447
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Independent Party,07/03/2018,108
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Progressive,07/03/2018,18
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Republican,07/03/2018,2552
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Constitution,07/03/2018,11
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Progressive,07/03/2018,7
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Other,07/03/2018,15
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Other,06/19/2018,141
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Independent Party,06/19/2018,1308
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Progressive,06/19/2018,2
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Pacific Green,06/19/2018,8
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Constitution,06/19/2018,4
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Republican,06/19/2018,2561
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Other,06/19/2018,15
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Progressive,06/19/2018,17
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Libertarian,06/19/2018,130
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Nonaffiliated,06/19/2018,4706
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Nonaffiliated,06/19/2018,671
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Pacific Green,06/19/2018,120
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Independent Party,06/19/2018,751
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Democrat,06/19/2018,1446
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Libertarian,06/19/2018,147
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Working Families Party of Oregon,06/19/2018,58
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Nonaffiliated,06/19/2018,6772
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Constitution,06/19/2018,11
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Working Families Party of Oregon,06/19/2018,28
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Republican,06/19/2018,491
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Progressive,06/19/2018,7
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Working Families Party of Oregon,06/19/2018,6
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Republican,06/19/2018,7490
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Democrat,06/19/2018,11107
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Other,06/19/2018,108
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Independent Party,06/19/2018,111
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Pacific Green,06/19/2018,55
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Constitution,06/19/2018,2
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Democrat,06/19/2018,11062
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Libertarian,06/19/2018,22
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Independent Party,05/04/2018,757
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Working Families Party of Oregon,05/04/2018,6
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Republican,05/04/2018,2587
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Other,05/04/2018,142
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Working Families Party of Oregon,05/04/2018,58
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Pacific Green,05/04/2018,119
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Independent Party,05/04/2018,111
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Libertarian,05/04/2018,22
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Other,05/04/2018,14
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Democrat,05/04/2018,1445
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Democrat,05/04/2018,11033
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Libertarian,05/04/2018,131
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Pacific Green,05/04/2018,8
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Republican,05/04/2018,500
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Progressive,05/04/2018,15
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Constitution,05/04/2018,4
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Republican,05/04/2018,7500
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Nonaffiliated,05/04/2018,670
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Nonaffiliated,05/04/2018,4723
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Pacific Green,05/04/2018,55
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Independent Party,05/04/2018,1310
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Other,05/04/2018,109
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Constitution,05/04/2018,10
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Progressive,05/04/2018,2
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Working Families Party of Oregon,05/04/2018,26
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Democrat,05/04/2018,11155
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Progressive,05/04/2018,6
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Libertarian,05/04/2018,139
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Nonaffiliated,05/04/2018,6686
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Constitution,05/04/2018,2
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Other,04/24/2018,141
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Pacific Green,04/24/2018,120
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Nonaffiliated,04/24/2018,675
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Democrat,04/24/2018,11126
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Constitution,04/24/2018,2
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Republican,04/24/2018,7525
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Progressive,04/24/2018,13
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Libertarian,04/24/2018,22
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Working Families Party of Oregon,04/24/2018,6
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Working Families Party of Oregon,04/24/2018,27
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Pacific Green,04/24/2018,57
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Progressive,04/24/2018,2
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Nonaffiliated,04/24/2018,4708
MULTNOMAH,SR38,House District 38,5th Cong,US Congressional District 5,Republican,04/24/2018,497
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Other,04/24/2018,108
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Republican,04/24/2018,2583
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Libertarian,04/24/2018,131
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Nonaffiliated,04/24/2018,6731
MULTNOMAH,SR38,House District 38,3rd Cong,US Congressional District 3,Constitution,04/24/2018,4
CLACKAMAS,SR38,House District 38,5th Cong,US Congressional District 5,Democrat,04/24/2018,11113
